Date,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2020-01-02,71.4765996590847,72.52858156247073,71.22325926076245,72.46826171875,135480400
2020-01-03,71.6961597256872,72.52374615608241,71.53932961570813,71.76371765136719,146322800
2020-01-06,70.88546446996966,72.37415398165305,70.6345318765685,72.3355484008789,118387200
2020-01-07,72.34521969510813,72.60097528872254,71.77580380389517,71.99536895751953,108872000
2020-01-08,71.69858142215591,73.45509501348069,71.69858142215591,73.15349578857422,132079200
2020-01-09,74.13067516689924,74.90035698659045,73.87974991049977,74.70733642578125,170108400
2020-01-10,74.94139375104534,75.44084394712849,74.37438560790245,74.8762435913086,140644800
2020-01-13,75.19232823520623,76.50247382755806,75.07409630255636,76.4759292602539,121532000
2020-01-14,76.4131928848304,76.62310479558539,75.32019744072484,75.44324493408203,161954400
2020-01-15,75.24295837546784,76.12362643206144,74.68801151442514,75.11990356445312,121923600
2020-01-16,75.66278838334783,76.1718916266167,75.30086936839069,76.06089782714844,108829200
2020-01-17,76.30943957331336,76.90540003571786,76.00301736044453,76.90299224853516,137816400
2020-01-21,76.53142037146344,76.97295847341564,76.24429727052916,76.38182830810547,110843200
2020-01-22,76.86676144697746,77.20696616699412,76.56033936565174,76.6544418334961,101832400
2020-01-23,76.70754520066748,77.1032395625604,76.15983628507468,77.02362060546875,104472000
2020-01-24,77.26973366124079,78.01287102929439,76.61103819892749,76.80165100097656,146537600
2020-01-27,74.81108286986905,75.22366854186772,73.56125746709372,74.54326629638672,161940000
2020-01-28,75.42394256005781,76.8233601467646,75.32501712161712,76.65205383300781,162234000
2020-01-29,78.28310584272509,79.1034543464979,77.54237630271076,78.25656127929688,216229200
2020-01-30,77.33970079826872,78.19623972141919,76.9078086113338,78.14315795898438,126743200
2020-01-31,77.43378134455115,77.85602021422844,74.38401413760657,74.67837524414062,199588400
2020-02-03,73.42130763220082,75.63866557981345,72.91944979414838,74.4732894897461,173788400
2020-02-04,76.07779194419663,77.1225356625265,75.67244439973094,76.93192291259766,136616400
2020-02-05,78.0587002140709,78.35789164403798,76.95605907395962,77.55925750732422,118826800
2020-02-06,77.82949504667184,78.46888396119307,77.27214024163042,78.46646881103516,105425600
2020-02-07,77.96583518982163,78.21494247737544,76.90894303407646,77.39990234375,117684000
2020-02-10,75.98508372340018,77.76753234863281,75.90527578557558,77.76753234863281,109348800
2020-02-11,78.26331921379253,78.33587187126635,77.08065923180118,77.29832458496094,94323200
2020-02-12,77.74814265011936,79.13879129086536,77.74814265011936,79.13395690917969,113730400
2020-02-13,78.40599225770488,78.89695147104912,78.20283748467311,78.57044982910156,94747600
2020-02-14,78.53901899642953,78.83892050632156,78.08192253766144,78.58981323242188,80113600
2020-02-18,76.2704349958008,77.3321687046637,76.08904601525819,77.1507797241211,152531200
2020-02-19,77.39263210107522,78.49789739964547,77.39263210107522,78.26813507080078,93984000
2020-02-20,78.0287063254119,78.51724467318775,76.95971731481961,77.4651870727539,100566000
2020-02-21,77.05889434201991,77.50148770003717,75.09505699539346,75.71177673339844,129554000
2020-02-24,71.89294062243466,73.56655262581305,69.95086901349747,72.11544036865234,222195200
2020-02-25,72.78537131530702,73.16749427483839,69.20112246255476,69.6727294921875,230673600
2020-02-26,69.2978740052463,72.04289650296403,69.29061873830433,70.77800750732422,198054800
2020-02-27,67.9846176209649,69.16969127505396,66.01593824961232,66.15137481689453,320605600
2020-02-28,62.218858912688944,67.33402814341571,62.00360705177279,66.1126708984375,426510000
2020-03-02,68.26997869246647,72.90386365568166,67.16713422063305,72.26779174804688,341397200
2020-03-03,73.4432035732901,73.52301148955354,69.12130192834442,69.97262573242188,319475600
2020-03-04,71.69462716996614,73.37791548587623,70.89409742046385,73.21829223632812,219178400
2020-03-05,71.47210923904862,72.44677262458974,70.4781009386349,70.84329986572266,187572800
2020-03-06,68.2022618674925,70.33539821217181,68.01603849038064,69.90248107910156,226176800
2020-03-09,63.78845614363864,67.25661245643286,63.60706716882261,64.37374114990234,286744800
2020-03-10,67.02687337652254,69.27609424415243,65.14767842910632,69.01005554199219,285290000
2020-03-11,67.08730870552318,68.0135983264284,65.7498604810071,66.61327362060547,255598800
2020-03-12,61.8995963124533,65.30003455864062,59.97929100201063,60.034915924072266,418474000
2020-03-13,64.06418648557232,67.69922212839465,61.176469024415624,67.22760772705078,370732000
2020-03-16,58.51608798383502,62.65901004477626,58.044477343492844,58.57897186279297,322423600
2020-03-17,59.860783996429895,62.30348685183075,57.6575122464136,61.154693603515625,324056000
2020-03-18,57.98885734585637,60.4630023695136,57.34794730651824,59.65763473510742,300233600
2020-03-19,59.8317610046788,61.1498535536418,58.67570883898437,59.20052719116211,271857200
2020-03-20,59.78097572031221,60.90558973701077,55.142256121470716,55.44215393066406,401693200
2020-03-23,55.16160435739665,55.26318175410043,51.42015363881515,54.26433181762695,336752800
2020-03-24,57.1641431646422,59.904326973466,56.66592859765041,59.70842742919922,287531200
2020-03-25,60.64438621130527,62.458276127894656,59.084441621112084,59.37950134277344,303602000
2020-03-26,59.62135514690596,62.56227261652978,59.582657941818766,62.50423049926758,252087200
2020-03-27,61.128089475112816,61.88266649068296,59.74953389267951,59.916412353515625,204216800
2020-03-30,60.64198396689207,61.79803646344427,60.31789941723486,61.626319885253906,167976400
2020-03-31,61.8173747321562,63.483731229594824,60.94670602705082,61.500545501708984,197002000
2020-04-01,59.61652017243426,60.15343192722889,57.83407204839957,58.26456832885742,176218400
2020-04-02,58.12670897901646,59.290016512254034,57.29473750591379,59.23680877685547,165934000
2020-04-03,58.72166453956951,59.423033841940786,57.79537096509543,58.38549041748047,129880000
2020-04-06,60.68066757934002,63.63367854249636,60.31305518274137,63.47889709472656,201820400
2020-04-07,65.49351193571505,65.71118461799709,62.63966158048192,62.743656158447266,202887200
2020-04-08,63.54420737089297,64.66398358059458,63.179015782136176,64.34957885742188,168895200
2020-04-09,64.98563931197687,65.31697539124775,64.0182312530311,64.81391906738281,161834800
2020-04-13,64.89131008954301,66.19489592354667,64.29151446730144,66.0860595703125,131022800
2020-04-14,67.71856827528313,69.71384751910844,67.24695386535642,69.42362213134766,194994800
2020-04-15,68.2990035025,69.24948009360917,67.87092811844572,68.78996276855469,131154400
2020-04-16,69.50343396347523,69.7017543891835,68.28691861079514,69.33655548095703,157125200
2020-04-17,68.85285583806908,69.39944379426973,66.95915028721262,68.395751953125,215250000
2020-04-20,67.22277564592211,68.12487900696708,66.95673693299449,66.97608184814453,130015200
2020-04-21,66.81886518475746,67.05346190215134,64.19476970811112,64.90581512451172,180991600
2020-04-22,66.17311317288764,67.2106601783122,65.83210839433792,66.77532958984375,116862400
2020-04-23,66.71971058203668,68.14180153410112,66.47785858014103,66.51655578613281,124814400
2020-04-24,67.04137578063921,68.44653527723898,66.99300242947831,68.43685913085938,126161200
2020-04-27,68.1538860746012,68.81656552903699,67.7064658092128,68.4852294921875,117087600
2020-04-28,68.94719118696524,69.12858025608924,67.28325499268949,67.37515258789062,112004800
2020-04-29,68.86251778141856,70.05726716798014,68.65936300137292,69.58807373046875,137280800
2020-04-30,70.12741093803704,71.2326764610738,69.7380327214539,71.05612182617188,183064000
2020-05-01,69.23014589148127,72.31375937660403,69.13340655240944,69.91217041015625,240616800
2020-05-04,69.93636455572125,71.02953322733046,69.24708469755467,70.90135192871094,133568000
2020-05-05,71.36084701948627,72.79744841928256,71.21573435047652,71.9654769897461,147751200
2020-05-06,72.6668439519477,73.33919216211522,72.28230018886588,72.70796203613281,142333600
2020-05-07,73.33436839325711,73.80598277550787,73.03205337405477,73.46012878417969,115215200
2020-05-08,74.119757726088,75.26196230929314,73.79237217273885,75.20861053466797,133838400
2020-05-11,74.71631428574544,76.88674476777591,74.50775467946016,76.39203643798828,145946400
2020-05-12,77.07589353648245,77.52695980197926,75.39775148384071,75.51900482177734,162301200
2020-05-13,75.6984577813938,76.61998759486177,73.53044749592581,74.607177734375,200622400
2020-05-14,73.84570540703209,75.12614027584165,73.12303289595279,75.06551361083984,158929200
2020-05-15,72.8368814117532,74.66780385011373,72.80292692486488,74.6217269897461,166348400
2020-05-18,75.9458316362108,76.7533757455592,75.2546860142826,76.37991333007812,135178400
2020-05-19,76.39687900327164,77.24322494712233,75.90701817457786,75.93854522705078,101729600
2020-05-20,76.7970088377273,77.48572687771853,76.75820688327083,77.4154052734375,111504800
2020-05-21,77.27716272159071,77.81795516457375,76.60056715941539,76.83822631835938,102688800
2020-05-22,76.57633494565745,77.41541342276373,76.47448628011443,77.33296203613281,81803200
2020-05-26,78.45091841064635,78.6303710026143,76.75337148985957,76.80915069580078,125522000
2020-05-27,76.66608292261066,77.28931960837535,75.92643293881503,77.14381408691406,112945200
2020-05-28,76.81882949515179,78.43635212041976,76.54237576022463,77.17774200439453,133560800
2020-05-29,77.42026804049199,77.88102931454405,76.74609967511876,77.10258483886719,153532400
2020-06-01,77.05649478835441,78.17202695622836,76.92553911368113,78.05077362060547,80791200
2020-06-02,77.78401795906733,78.43636152325215,77.34265402331467,78.412109375,87642800
2020-06-03,78.73222950297175,79.10569190926654,78.15990981793529,78.84378051757812,104491200
2020-06-04,78.6667550692759,78.965033585586,77.79130199936047,78.16476440429688,87560400
2020-06-05,78.41452538129855,80.4515797254007,78.38542576792382,80.39095306396484,137250400
2020-06-08,80.0878503032951,80.90024935653804,79.37730733642842,80.86629486083984,95654400
2020-06-09,80.54617766782322,83.81273576255528,80.51465061318699,83.41987609863281,147712400
2020-06-10,84.36807171758845,86.0340914097843,83.92913522287401,85.56605529785156,166651600
2020-06-11,84.71000802945393,85.13439472060976,81.35614389223483,81.45799255371094,201662400
2020-06-12,83.59692864222997,84.34384618919259,81.05060772196103,82.16128540039062,200146000
2020-06-15,80.81536275804567,83.82971944873768,80.65288000271148,83.17737579345703,138808800
2020-06-16,85.2313990507297,85.65336572310193,83.59690633112962,85.38175201416016,165428800
2020-06-17,86.12625510451949,86.18688178098341,85.1416784708026,85.26293182373047,114406400
2020-06-18,85.21930157806135,85.71401744158206,84.68821118061682,85.29690551757812,96820400
2020-06-19,86.00256905688693,86.46817771918761,83.7011757246082,84.80943298339844,264476000
2020-06-22,85.20230612758097,87.17145941767127,85.15622926088085,87.02838134765625,135445200
2020-06-23,88.27244463261384,90.30465209700697,87.85290534963454,88.885986328125,212155600
2020-06-24,88.51496237301082,89.43406501341397,86.9435159931984,87.31697845458984,192623200
2020-06-25,87.47218408676609,88.51496010857981,86.71313680637758,88.47615814208984,137522400
2020-06-26,88.37183510945472,88.5925170138173,85.6096812544818,85.75761413574219,205256800
2020-06-29,85.66548805897895,87.82865098546023,85.18774958467372,87.73406982421875,130646000
2020-06-30,87.32180641103123,88.75260181460118,87.302409131984,88.46643829345703,140223200
2020-07-01,88.54405219679813,89.08726487998509,88.25062113854636,88.29911804199219,110737200
2020-07-02,89.20609820497056,89.84146462563768,88.18514698857149,88.29911804199219,114041600
2020-07-06,89.72747297069945,91.12916130648333,89.69594591770318,90.66112518310547,118655600
2020-07-07,91.03943260618246,91.81787696805416,90.26826314860052,90.37981414794922,112424400
2020-07-08,91.3571322149976,92.51631404514396,91.26982594707978,92.48478698730469,117092000
2020-07-09,93.37720039708492,93.43055216626935,91.83486136183558,92.88249206542969,125642800
2020-07-10,92.47751045180962,93.10318192525366,91.86639619002682,93.04497528076172,90257200
2020-07-13,94.3496671725953,96.95904193877826,92.40233843929651,92.6157455444336,191649200
2020-07-14,91.99735078287982,94.33996671440302,91.0637057803454,94.14839172363281,170989200
2020-07-15,96.02295123465481,96.27273284060122,93.5978842251878,94.79586791992188,153198000
2020-07-16,93.66819648454633,94.4854427364264,93.0304027910354,93.62939453125,110577600
2020-07-17,94.08048312128706,94.2356835706405,92.96737078589749,93.44026184082031,92186800
2020-07-20,93.52755414344499,95.54763152313923,93.18319140296002,95.4094009399414,90318000
2020-07-21,96.19998173978415,96.27515822341762,93.84281636080428,94.09259796142578,103433200
2020-07-22,93.79430109039494,95.03836147832928,93.70700224247064,94.35691833496094,89001600
2020-07-23,94.09019018328048,94.16779411831395,89.25218503222052,90.0621566772461,197004400
2020-07-24,88.26032136137546,90.18339782375423,86.47304066581674,89.83903503417969,185438800
2020-07-27,90.90120328645872,92.06038492393321,90.67810128466274,91.96823120117188,121214000
2020-07-28,91.53899808495447,91.71603062810593,90.45256547899412,90.4574203491211,103625600
2020-07-29,90.94000226618061,92.3756450249379,90.90362774541741,92.19133758544922,90329200
2020-07-30,91.3644036366013,93.41116087548794,90.95699413710133,93.306884765625,158130000
2020-07-31,99.80120988768464,103.22540332463862,97.80294963723614,103.0750503540039,374336800
2020-08-03,104.95689689079155,108.2913640186851,104.6586183859917,105.67229461669922,308151200
2020-08-04,105.86143507889906,107.46925546567044,105.13876254678041,106.37797546386719,173071600
2020-08-05,106.09909913352544,107.08367565483033,105.63348305512756,106.76356506347656,121776800
2020-08-06,107.09580568303383,110.98318771588607,106.50651618913851,110.48847198486328,202428800
2020-08-07,110.00986453782278,110.46660028081871,107.17956943228634,107.97642517089844,198045600
2020-08-10,109.42193363794506,110.56377296029083,106.8953185016276,109.54583740234375,212403600
2020-08-11,108.80973072656776,109.30776282738468,106.02801970691873,106.28797149658203,187902400
2020-08-12,107.37879010908718,110.07790114888351,107.18443792191327,109.82038116455078,165598000
2020-08-13,111.20029955907641,112.76729092425326,110.7119798713676,111.76393127441406,210082000
2020-08-14,111.58901749702606,111.75421760454509,109.85439412589318,111.6643295288086,165565200
2020-08-17,112.78673069729702,112.81102657552061,110.74600296555394,111.37279510498047,119561600
2020-08-18,111.12498689269856,112.72598654466942,110.78972307405309,112.30083465576172,105633600
2020-08-19,112.70899705868499,113.85569292250037,112.34701290677653,112.44175720214844,145538000
2020-08-20,112.48304002227763,115.05095915162076,112.46603216773778,114.93677520751953,126907200
2020-08-21,115.89639872088485,121.34320488803218,115.88425449002158,120.85974884033203,338054800
2020-08-24,125.06510696520752,125.15014624205317,120.4394596328143,122.30526733398438,345937600
2020-08-25,121.17799878513576,121.64687876692086,119.57942365480122,121.30189514160156,211495600
2020-08-26,122.6186527038837,123.40822042524167,121.55212536151603,122.95148468017578,163022400
2020-08-27,123.55399319873169,123.88682518833696,120.33741060365348,121.48168182373047,155552400
2020-08-28,122.45589632606433,122.87376022104301,121.06140041082597,121.284912109375,187630000
2020-08-31,123.97914969468255,127.30262091946506,122.44374225841678,125.39793395996094,225702700
2020-09-01,129.0129180085765,130.99534845473963,126.84586266163116,130.39283752441406,151948100
2020-09-02,133.70657639835565,134.08556821880228,123.41547826551455,127.6912841796875,200119000
2020-09-03,123.32807630409383,125.20359657134411,117.09898956594436,117.46826171875,257599600
2020-09-04,116.6811253406317,120.20866898674423,107.76022279247066,117.54600524902344,332607200
2020-09-08,110.73383843385653,115.63158886854931,109.49968655275791,109.63573455810547,231366600
2020-09-09,113.95041623071373,115.77735180667162,112.00686490622496,114.00872039794922,176940500
2020-09-10,116.96294529880299,117.0989933286325,109.32478630266519,110.2868423461914,182274400
